https://shop.adidas.jp/products/IV5579,戻る / トップ / メンズ / ウェア・服 / ボトムス / スウェット（トレーナー） / Y-3 / Y-3 FRENCH TERRY SHORTS,メンズY-3,Y-3 FRENCH TERRY SHORTS,"60,500","XS, S, M, L, XL",,"['https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-standard_view-7jGltWzuFW.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-side_view-S4FB0mzeaC.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-back_view-FoBqzCD1Bu.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-walking_view-9DGCHJmo25.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-flat-front_center_view-XMWVA0KQ6y.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-detail_view_1-tKl1siud3M.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-detail_view_2-qdY6uVCBdi.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-detail_view_3-0JmYK98pBg.jpg']",ルーズフィットのソフトなY-3ショーツ。,快適なデイリーアイテムをミニマルなデザインに仕上げた「Y-3 FRENCH TERRY SHORTS」。ソフトなコットン混の生地で、落ち着いた雰囲気のリラックスフィットに仕上げている。ドローコードを隠せる刺しゅうのボタンホールや、伸縮性のウエストの内側に備えたジップポケットが、シルエットをクリーンに見せている。,"ルーズフィット
ドローコードが付いた伸縮性のウエスト
綿80% / ポリエステル20%（フレンチテリー［裏毛］）
ウエスト内側にジップポケット
Y-3 ロゴ
商品番号：IV5579
色：メサ",[],,,,,,,,"ウェア・服, ボトムス, スウェット（トレーナー）, ショートパンツ・短パン, Y-3, JNR35"
https://shop.adidas.jp/products/IV5582/,戻る / トップ / メンズ / ウェア・服 / トップス / スウェット（トレーナー） / Y-3 / Y-3 FRENCH TERRY CREW SWEATER,メンズY-3,Y-3 FRENCH TERRY CREW SWEATER,"60,500","XS, S, M, L",,"['https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-standard_view-xWg9XOmIkg.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-side_view-ktyzvxih9X.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-back_view-hHSCjKNIXw.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-walking_view-WBTW4fOF6V.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-flat-front_center_view-9VWiv2BvPA.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-detail_view_1-9RsrLY5oc1.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-detail_view_2-5r9IkSWyd9.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-detail_view_3-ECFAeHPR0W.jpg']",モダンなロゴをあしらったY-3 スウェット。,"「Y-3は、伝統と新しいものを掛け合わせることで生まれる緊張感や、スポーツとファッションの融合をコンセプトにした極めて実験的なブランドなんだ」 — 山本耀司。

Y-3の人気アイテムをフレッシュにアップデート。この「Y-3 FRENCH TERRY CREW SWEATER」は、素材にソフトなフレンチテリーコットンを使用し、カジュアルなオーバーサイズのシルエットに仕上げている。前にあしらったソフトなタッチの同系色のY-3 ロゴがアクセント。","ルーズフィット
リブ仕上げのクルーネック
綿100%（フレンチテリー［裏毛］）
ネックラインに半月型のライニング
リブ仕上げの袖口と裾
商品番号：IV5582
色：シャドーレッド",[],,,,,,,,"ウェア・服, トップス, スウェット（トレーナー）, Y-3, 長袖, JNR36"
https://shop.adidas.jp/products/IX6440,戻る / トップ / ユニセックス / ウェア・服 / ボトムス / ジャージ / オリジナルス / ベッケンバウアー / ベッケンバウアー トラックパンツ SNIDEL,オリジナルス,ベッケンバウアー トラックパンツ SNIDEL,"11,000","3XS, 2XS, XS, S, M, L, XL, 2XL, 3XL",4.0,"['https://shop.adidas.jp/photo/IX/IX6440/z-IX6440-3d_torso-front_center_view-lTaJqPF6r0.jpg', 'https://shop.adidas.jp/photo/IX/IX6440/z-IX6440-01-Cpjh8ITnL1.jpg', 'https://shop.adidas.jp/photo/IX/IX6440/z-IX6440-02-4TRjaQfnbx.jpg', 'https://shop.adidas.jp/photo/IX/IX6440/z-IX6440-on_model-standard_unisex_pair_shot-DJpP4qEECy.jpg', 'https://shop.adidas.jp/photo/IX/IX6440/z-IX6440-on_model-standard_unisex_back_view-QZXpenRJDv.jpg', 'https://shop.adidas.jp/photo/IX/IX6440/z-IX6440-on_model-standard_view-Svds6jnXmM.jpg', 'https://shop.adidas.jp/photo/IX/IX6440/z-IX6440-on_model-back_view-tpU4UxYDH2.jpg', 'https://shop.adidas.jp/photo/IX/IX6440/z-IX6440-on_model-walking_view-JOwkoxQ9EQ.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg']",リサイクル素材を一部使用した、快適なトラックパンツ。,"このトラックパンツをはいて、快適さとスタイルのいいとこ取りをしよう。シグネチャーのスリーストライプスとトレフォイルをあしらった、レトロなデザイン。クラシックなシルエットと伸縮性ウエストに備えたドローコードが、快適でしなやかなはき心地をもたらす。前と後ろに便利なポケットを備えているから、貴重品を肌身離さず持ち歩ける。このトラックパンツは、様々なサイズ、ジェンダー、体型を考慮して、すべてのジェンダーに合うように構築したシステム、UNITEFITを採用してデザインされている。

プラスチックゴミ ゼロを目指すアディダスの取り組みの一つをカタチにした、リサイクル素材を70%以上使用したアイテム。","レギュラーフィット
ドローコードが付いた伸縮性のウエスト
ポリエステル100％（トリコット）
両サイドにジップポケット
背面にポケット
商品番号：IX6440
色：アンビエントスカイ/ホワイト
生産国：Cambodia",[],4.5,28,93%,3.6 / 5,3.8 / 5,4.3 / 5,4.5 / 5,"ウェア・服, ボトムス, ジャージ, パンツ, オリジナルス, ベッケンバウアー, リサイクル素材一部使用, HBO00"
https://shop.adidas.jp/products/IU0071,戻る / トップ / ユニセックス / スケートボーディング / ウェア・服 / ボトムス / ハーフパンツ / オリジナルス / スケートボーディング ウォーターショーツ（ジェンダーニュートラル）,オリジナルス,スケートボーディング ウォーターショーツ（ジェンダーニュートラル）,"6,690","XS, S, M, L, O (XL), XO (2XL), 2XO (3XL)",2.5,"['https://shop.adidas.jp/photo/IU/IU0071/z-IU0071-on_model-standard_unisex_pair_shot-GU2iC0KNs3.jpg', 'https://shop.adidas.jp/photo/IU/IU0071/z-IU0071-on_model-standard_unisex_back_view-atZRYwPeLP.jpg', 'https://shop.adidas.jp/photo/IU/IU0071/z-IU0071-on_model-standard_view-o6DbhWQuZu.jpg', 'https://shop.adidas.jp/photo/IU/IU0071/z-IU0071-on_model-back_view-sIVJxMt8Wx.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg']",サーフィンにインスパイアされた、スケートボーディング ショーツ。,"多目的に使えるようにデザインしたこのアディダス スケートボーディング ウォーター ショーツは、機能性とパフォーマン性を兼ね備えた一着。撥水性のDWR加工を施しているから、雨の日から晴れの日まではける、すっきりとしたモダンなスタイル。

さらに、様々なサイズ、ジェンダー、体型を念頭に置きながら、すべてのジェンダーに合わせて設計ができるUNITEFITシステムを採用。","調節可能なウエスト
ジップポケット
リサイクルナイロン100%（ジャカード）
速乾性を高めるDWR撥水加工
商品番号：IU0071
色：ブラック/ホワイト
生産国：Cambodia",[],,,,,,,,"ウェア・服, ボトムス, ハーフパンツ, オリジナルス, スケートボーディング, シームレス, 防水・撥水, スケートボーディングウェア・服, IF681"
https://shop.adidas.jp/products/IV9187,戻る / トップ / メンズ / ジム・トレーニング / ウェア・服 / トップス / Tシャツ / Designed for Training ヨガ シームレス 半袖Tシャツ,メンズジム・トレーニング,DESIGNED FOR TRAINING ヨガ シームレス 半袖Tシャツ,"5,500","XS, S, M, L, XL, 2XL",,"['https://shop.adidas.jp/photo/IV/IV9187/z-IV9187-marketing-heromrktng_view_1-c0K8zxEefz.jpg', 'https://shop.adidas.jp/photo/IV/IV9187/z-IV9187-on_model-standard_view-L7rPStweHB.jpg', 'https://shop.adidas.jp/photo/IV/IV9187/z-IV9187-marketing-heromrktng_view_3-uxkDZ5PSlp.jpg', 'https://shop.adidas.jp/photo/IV/IV9187/z-IV9187-marketing-heromrktng_view_4-BlS0kOqs8K.jpg', 'https://shop.adidas.jp/photo/IV/IV9187/z-IV9187-marketing-heromrktng_view_5-0pKQR6DI86.jpg', 'https://shop.adidas.jp/photo/IV/IV9187/z-IV9187-marketing-heromrktng_view_6-mybY2nR6RR.jpg', 'https://shop.adidas.jp/photo/IV/IV9187/z-IV9187-marketing-heromrktng_view_7-FuV0gCVY85.jpg', 'https://shop.adidas.jp/photo/IV/IV9187/z-IV9187-marketing-heromrktng_view_8-dbca4hrUMW.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg', 'https://shop.adidas.jp/static/images/tools/itemCard_dummy.jpg']",リサイクル素材を一部使用した、縫い目のないヨガTシャツ。,"一つのポーズから次のポーズへの流れるような動きを妨げない、縫い目を省いたデザインが特徴のヨガTシャツ。吸湿性に優れたAEROREADY素材が、最初の太陽礼拝から最後のシャバーサナのポーズまで、身体をドライにキープ。ヘッドスタンドやアームバランスの際も邪魔にならない、スリムフィットの作り。

この製品には、リサイクル素材を70%以上使用。製造された製品の素材をリユースすることで、ゴミの量、限りある資源への依存、そしてアディダス製品のフットプリントを減らすことにつながる。","スリムフィット
クルーネック
ナイロン69% / ポリエステル31%（シームレス）
AEROREADY
総柄プリント
商品番号：IV9187
色：ホワイト","[['https://shop.adidas.jp/fp/images/taxonomy/code/TC1466', 'エアロレディ', '汗を素早く吸収・発散しドライな着心地をキープする、ソフトで吸湿性に優れた素材。']]",,,,,,,,"ウェア・服, トップス, Tシャツ, ジム・トレーニング, ヨガ, 半袖, エアロレディ, シームレス, リサイクル素材一部使用, ジム・トレーニングウェア・服, ヨガウェア・服, IJN29"
https://shop.adidas.jp/products/IS2661,戻る / トップ / メンズ / スケートボーディング / ウェア・服 / トップス / Tシャツ / オリジナルス / 4.0ストレッチ ロゴ 半袖Tシャツ,メンズオリジナルス,4.0ストレッチ ロゴ 半袖Tシャツ,"12,100","XS, S, M, L, XL, 2XL, 3XL",,"['https://shop.adidas.jp/photo/IS/IS2661/z-IS2661-on_model-standard_view-jmR4TE8uUX.jpg', 'https://shop.adidas.jp/photo/IS/IS2661/z-IS2661-on_model-back_view-Mp4o5cj7hB.jpg', 'https://shop.adidas.jp/photo/IS/IS2661/z-IS2661-on_model-walking_view-N6jW6XFVZP.jpg', 'https://shop.adidas.jp/photo/IS/IS2661/z-IS2661-on_model-standard_outfit_view-F7cXAZ5wQu.jpg', 'https://shop.adidas.jp/photo/IS/IS2661/z-IS2661-flat-front_center_view-QE5CVWzJrr.jpg', 'https://shop.adidas.jp/photo/IS/IS2661/z-IS2661-flat-back_center_view-Nv7NceQBSC.jpg', 'https://shop.adidas.jp/photo/IS/IS2661/z-IS2661-on_model-detail_view_1-N0fXcxe1cD.jpg', 'https://shop.adidas.jp/photo/IS/IS2661/z-IS2661-on_model-detail_view_2-T9AAdmgjpj.jpg']",スケートボーディングにぴったりのルーズフィットスタイル。,"ソフトなコットンジャージーに90sスタイルのグラフィックをあしらった、どんなセッションでも快適な着心地が続くように作られた、クラシックなデザイン。

この製品に使われているコットンは、ベターコットンを通して供給されている。「マスバランス」と呼ばれる生産物流管理モデルを通じて調達されており、最終製品までの過程を物理的に辿れるわけではない。","レギュラーフィット
クルーネック
綿100%（シングルジャージー）
素材は、ベターコットンを通して、マスバランスと呼ばれるシステム経由で調達しているため、この製品にベターコットンが使用されていない可能性もあります。
商品番号：IS2661
色：ホワイト/ブラック",[],,,,,,,,"ウェア・服, トップス, Tシャツ, オリジナルス, スケートボーディング, 半袖, ベターコットン, スケートボーディングウェア・服, KME26"
https://shop.adidas.jp/products/IS2662,戻る / トップ / メンズ / スケートボーディング / ウェア・服 / トップス / Tシャツ / オリジナルス / 4.0ストレッチ ロゴ 半袖Tシャツ,メンズオリジナルス,4.0ストレッチ ロゴ 半袖Tシャツ,"8,360","XS, S, M, L, XL, 2XL, 3XL",,"['https://shop.adidas.jp/photo/IS/IS2662/z-IS2662-on_model-standard_view-7xJwU4tIh9.jpg', 'https://shop.adidas.jp/photo/IS/IS2662/z-IS2662-on_model-back_view-A8ih0Q98XE.jpg', 'https://shop.adidas.jp/photo/IS/IS2662/z-IS2662-on_model-walking_view-L0XOiyCCM3.jpg', 'https://shop.adidas.jp/photo/IS/IS2662/z-IS2662-on_model-standard_outfit_view-C11FaJNw8p.jpg', 'https://shop.adidas.jp/photo/IS/IS2662/z-IS2662-flat-front_center_view-sqr9WhqNho.jpg', 'https://shop.adidas.jp/photo/IS/IS2662/z-IS2662-flat-back_center_view-0AjlYnoOvh.jpg', 'https://shop.adidas.jp/photo/IS/IS2662/z-IS2662-on_model-detail_view_1-aQ8Ro17kpY.jpg', 'https://shop.adidas.jp/photo/IS/IS2662/z-IS2662-on_model-detail_view_2-M5iShlKbI4.jpg']",スケートボーディングにぴったりのルーズフィットスタイル。,"ソフトなコットンジャージーに90sスタイルのグラフィックをあしらった、どんなセッションでも快適な着心地が続くように作られた、クラシックなデザイン。

この製品に使われているコットンは、ベターコットンを通して供給されている。「マスバランス」と呼ばれる生産物流管理モデルを通じて調達されており、最終製品までの過程を物理的に辿れるわけではない。","レギュラーフィット
クルーネック
綿100%（シングルジャージー）
素材は、ベターコットンを通して、マスバランスと呼ばれるシステム経由で調達しているため、この製品にベターコットンが使用されていない可能性もあります。
商品番号：IS2662
色：ブラック/カレッジパープル",[],,,,,,,,"ウェア・服, トップス, Tシャツ, オリジナルス, スケートボーディング, 半袖, ベターコットン, スケートボーディングウェア・服, KME26"
https://shop.adidas.jp/products/IS0525,戻る / トップ / メンズ / バスケットボール / ウェア・服 / トップス / Tシャツ / アディダス バスケットボール セレクト 半袖Tシャツ,メンズバスケットボール,アディダス バスケットボール セレクト 半袖Tシャツ,"4,400","S, M, L, XL, 2XL, 3XL",,"['https://shop.adidas.jp/photo/IS/IS0525/z-IS0525-on_model-standard_view-Xc7oxfFi1B.jpg', 'https://shop.adidas.jp/photo/IS/IS0525/z-IS0525-on_model-back_view-MveZSoGjA0.jpg', 'https://shop.adidas.jp/photo/IS/IS0525/z-IS0525-on_model-walking_view-2ZDuQHyALh.jpg', 'https://shop.adidas.jp/photo/IS/IS0525/z-IS0525-3d_torso-front_center_view-zxbT2njsPH.jpg', 'https://shop.adidas.jp/photo/IS/IS0525/z-IS0525-on_model-detail_view_1-kjXhs0XIOS.jpg', 'https://shop.adidas.jp/photo/IS/IS0525/z-IS0525-on_model-detail_view_2-w9GAcv4adN.jpg']",リサイクル&再生可能素材を一部使用した、バスケットボールTシャツ。,"センス良く見せたいなら、選ぶべきはこのアディダス バスケットボールセレクトTシャツ。クロスオーバーでディフェンスを抜き去ることに集中できる、実際のプレーヤーのためにデザインされたもの。快適なコットンシングルジャージー製だから、プレッシャーをかけられている場面でも身体をクールなまま。ボディ前後のアディダス バスケットボールのグラフィックが、ゲームを支配するというモチベーションを高める。

リサイクル素材を選択することで、既に製造された製品の素材を再利用することができ、それがゴミの削減につながる。また、再生可能素材を選択することでも、限りある資源への依存を減らすことができる。これらのアディダス製品は、リサイクル素材や再生可能素材をブレンドしたものを70%以上使用している。","レギュラーフィット
リブ仕上げのクルーネック
綿100%（シングルジャージー）
リサイクル・再生可能素材を70%以上使用
商品番号：IS0525
色：ホワイト",[],4,1,100%,3 / 5,3 / 5,5 / 5,5 / 5,"ウェア・服, トップス, Tシャツ, バスケットボール, 半袖, リサイクル素材と再生可能素材, バスケットボールウェア・服, KMZ97"
https://shop.adidas.jp/products/IU2341,戻る / トップ / メンズ / ウェア・服 / トップス / Tシャツ / オリジナルス / アディカラー / アディカラー 半袖Tシャツ,メンズオリジナルス,アディカラー 半袖Tシャツ,"12,100","XS, S, M, L, XL, 2XL, 3XL",,"['https://shop.adidas.jp/photo/IU/IU2341/z-IU2341-on_model-standard_view-DnJ8fHQEbD.jpg', 'https://shop.adidas.jp/photo/IU/IU2341/z-IU2341-on_model-back_view-OtmggPL601.jpg', 'https://shop.adidas.jp/photo/IU/IU2341/z-IU2341-on_model-walking_view-EwT1sqwsCd.jpg', 'https://shop.adidas.jp/photo/IU/IU2341/z-IU2341-3d_torso-front_center_view-DRtO3vjBJ5.jpg', 'https://shop.adidas.jp/photo/IU/IU2341/z-IU2341-on_model-detail_view_1-lpRir96qRU.jpg', 'https://shop.adidas.jp/photo/IU/IU2341/z-IU2341-on_model-detail_view_2-xNcZCdscgp.jpg']",リサイクル素材を一部使用したデイリーTシャツ。,"このアディダスTシャツは、ワードローブの必需品。ゆったりとしたシルエットだから、オフの日にはジョガーパンツと、夜の外出にはデニムと合わせたりしてみよう。クラシックなジャージーにインスパイアされた、スポーティーな雰囲気のデザイン。アディダスのDNAを受け継ぐ、アイコニックなトレフォイルを正面にフィーチャー。

この製品には、リサイクル素材を70%以上使用。製造された製品の素材をリユースするが、ゴミの量、限りある資源への依存、そしてアディダス製品のフットプリントを減らすことにつながる。","ルーズフィット
リブ仕上げのクルーネック
ポリエステル100%（ジャカード）
商品番号：IU2341
色：ブラック/ホワイト",[],5,2,100%,3 / 5,3 / 5,4 / 5,3.5 / 5,"ウェア・服, トップス, Tシャツ, オリジナルス, アディカラー, 半袖, リサイクル素材一部使用, KMA93"
https://shop.adidas.jp/products/IV5577,戻る / トップ / メンズ / ウェア・服 / ボトムス / スウェット（トレーナー） / Y-3 / Y-3 FRENCH TERRY SHORTS,メンズY-3,Y-3 FRENCH TERRY SHORTS,"60,500","XS, S, M, L",,"['https://shop.adidas.jp/photo/IV/IV5577/z-IV5577-on_model-standard_view-cV3doQt00k.jpg', 'https://shop.adidas.jp/photo/IV/IV5577/z-IV5577-on_model-side_view-LsIg0aozT0.jpg', 'https://shop.adidas.jp/photo/IV/IV5577/z-IV5577-on_model-back_view-eYZrUTVhMK.jpg', 'https://shop.adidas.jp/photo/IV/IV5577/z-IV5577-on_model-walking_view-AVieMXYtXJ.jpg', 'https://shop.adidas.jp/photo/IV/IV5577/z-IV5577-flat-front_center_view-DBb2YrP7Y6.jpg', 'https://shop.adidas.jp/photo/IV/IV5577/z-IV5577-on_model-detail_view_1-xgDgQIII6A.jpg', 'https://shop.adidas.jp/photo/IV/IV5577/z-IV5577-on_model-detail_view_2-yJq35VyNkk.jpg', 'https://shop.adidas.jp/photo/IV/IV5577/z-IV5577-on_model-detail_view_3-VWO9JSo53O.jpg']",ルーズフィットのソフトなY-3ショーツ。,快適なデイリーアイテムをミニマルなデザインに仕上げた「Y-3 FRENCH TERRY SHORTS」。ソフトなコットン混の生地で、落ち着いた雰囲気のリラックスフィットに仕上げている。ドローコードを隠せる刺しゅうのボタンホールや、伸縮性のウエストの内側に備えたジップポケットが、シルエットをクリーンに見せている。,"ルーズフィット
ドローコードが付いた伸縮性のウエスト
綿80% / ポリエステル20%（フレンチテリー［裏毛］）
ウエスト内側にジップポケット
Y-3 ロゴ
商品番号：IV5577
色：アシッドミント",[],,,,,,,,"ウェア・服, ボトムス, スウェット（トレーナー）, ショートパンツ・短パン, Y-3, JNR35"
https://shop.adidas.jp/products/IV5579,戻る / トップ / メンズ / ウェア・服 / ボトムス / スウェット（トレーナー） / Y-3 / Y-3 FRENCH TERRY SHORTS,メンズY-3,Y-3 FRENCH TERRY SHORTS,"60,500","XS, S, M, L, XL",,"['https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-standard_view-7jGltWzuFW.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-side_view-S4FB0mzeaC.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-back_view-FoBqzCD1Bu.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-walking_view-9DGCHJmo25.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-flat-front_center_view-XMWVA0KQ6y.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-detail_view_1-tKl1siud3M.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-detail_view_2-qdY6uVCBdi.jpg', 'https://shop.adidas.jp/photo/IV/IV5579/z-IV5579-on_model-detail_view_3-0JmYK98pBg.jpg']",ルーズフィットのソフトなY-3ショーツ。,快適なデイリーアイテムをミニマルなデザインに仕上げた「Y-3 FRENCH TERRY SHORTS」。ソフトなコットン混の生地で、落ち着いた雰囲気のリラックスフィットに仕上げている。ドローコードを隠せる刺しゅうのボタンホールや、伸縮性のウエストの内側に備えたジップポケットが、シルエットをクリーンに見せている。,"ルーズフィット
ドローコードが付いた伸縮性のウエスト
綿80% / ポリエステル20%（フレンチテリー［裏毛］）
ウエスト内側にジップポケット
Y-3 ロゴ
商品番号：IV5579
色：メサ",[],,,,,,,,"ウェア・服, ボトムス, スウェット（トレーナー）, ショートパンツ・短パン, Y-3, JNR35"
https://shop.adidas.jp/products/IV5582/,戻る / トップ / メンズ / ウェア・服 / トップス / スウェット（トレーナー） / Y-3 / Y-3 FRENCH TERRY CREW SWEATER,メンズY-3,Y-3 FRENCH TERRY CREW SWEATER,"60,500","XS, S, M, L",,"['https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-standard_view-xWg9XOmIkg.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-side_view-ktyzvxih9X.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-back_view-hHSCjKNIXw.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-walking_view-WBTW4fOF6V.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-flat-front_center_view-9VWiv2BvPA.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-detail_view_1-9RsrLY5oc1.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-detail_view_2-5r9IkSWyd9.jpg', 'https://shop.adidas.jp/photo/IV/IV5582/z-IV5582-on_model-detail_view_3-ECFAeHPR0W.jpg']",モダンなロゴをあしらったY-3 スウェット。,"「Y-3は、伝統と新しいものを掛け合わせることで生まれる緊張感や、スポーツとファッションの融合をコンセプトにした極めて実験的なブランドなんだ」 — 山本耀司。

Y-3の人気アイテムをフレッシュにアップデート。この「Y-3 FRENCH TERRY CREW SWEATER」は、素材にソフトなフレンチテリーコットンを使用し、カジュアルなオーバーサイズのシルエットに仕上げている。前にあしらったソフトなタッチの同系色のY-3 ロゴがアクセント。","ルーズフィット
リブ仕上げのクルーネック
綿100%（フレンチテリー［裏毛］）
ネックラインに半月型のライニング
リブ仕上げの袖口と裾
商品番号：IV5582
色：シャドーレッド",[],,,,,,,,"ウェア・服, トップス, スウェット（トレーナー）, Y-3, 長袖, JNR36"
https://shop.adidas.jp/products/IV5585,戻る / トップ / メンズ / ウェア・服 / トップス / パーカー(フーディー) / Y-3 / Y-3 FRENCH TERRY HOODIE,メンズY-3,Y-3 FRENCH TERRY HOODIE,"60,500","XS, S, M, L, XL",,"['https://shop.adidas.jp/photo/IV/IV5585/z-IV5585-on_model-standard_view-E0iJDmYKnu.jpg', 'https://shop.adidas.jp/photo/IV/IV5585/z-IV5585-on_model-side_view-YixeCh7BB6.jpg', 'https://shop.adidas.jp/photo/IV/IV5585/z-IV5585-on_model-back_view-9pc6SbUnIG.jpg', 'https://shop.adidas.jp/photo/IV/IV5585/z-IV5585-on_model-walking_view-DqIYiElDEG.jpg', 'https://shop.adidas.jp/photo/IV/IV5585/z-IV5585-flat-front_center_view-2vBh9sTr61.jpg', 'https://shop.adidas.jp/photo/IV/IV5585/z-IV5585-on_model-detail_view_1-p60r8x5B9X.jpg', 'https://shop.adidas.jp/photo/IV/IV5585/z-IV5585-on_model-detail_view_2-PQzDebSACA.jpg', 'https://shop.adidas.jp/photo/IV/IV5585/z-IV5585-on_model-detail_view_3-Qcgb4tLIw9.jpg']",ルーズフィットのY-3パーカー。,シンプルさを讃えてデザインされたこの「Y-3 FRENCH TERRY HOODIE」は、素材にソフトなコットンフレンチテリーを使用した、カジュアルなルーズフィットの作り。ドローコードの付いたフードとカンガルーポケットを備えた、毎日でも着たくなるアイテム。,"ルーズフィット
ドローコードで調節可能なフードを備えたプルオーバー
綿80% / ポリエステル20%（フレンチテリー［裏毛］）
カンガルーポケットと内側に携帯電話用ポケット
リブ仕上げの袖口と裾
Y-3 ロゴ
商品番号：IV5585
色：アシッドミント",[],,,,,,,,"ウェア・服, トップス, パーカー(フーディー), スウェット（トレーナー）, Y-3, JNR37"
